# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
7.177249023437500000e+03 1.997824584960937500e+03 1.596355285644531250e+02 6.114363098144531250e+01 3.608492279052734375e+01
7.178499023437500000e+03 2.018433349609375000e+03 1.497122650146484375e+02 6.423075866699218750e+01 2.783549880981445312e+01
7.179749023437500000e+03 1.963196533203125000e+03 1.641311950683593750e+02 6.118665695190429688e+01 2.487666893005371094e+01
7.180999023437500000e+03 2.025655883789062500e+03 1.692760009765625000e+02 6.546172332763671875e+01 3.198932647705078125e+01
7.182249023437500000e+03 1.997205810546875000e+03 1.500106201171875000e+02 6.561604309082031250e+01 3.212756347656250000e+01
7.183499023437500000e+03 2.010192993164062500e+03 1.642155456542968750e+02 5.902716064453125000e+01 3.346608352661132812e+01
7.184749023437500000e+03 1.992836425781250000e+03 1.729347534179687500e+02 5.836921310424804688e+01 2.867558288574218750e+01
7.185999023437500000e+03 2.015002685546875000e+03 1.620925292968750000e+02 6.090608215332031250e+01 2.450572776794433594e+01
7.187249023437500000e+03 2.027274291992187500e+03 1.649292907714843750e+02 6.146860504150390625e+01 2.921534538269042969e+01
7.188499023437500000e+03 2.101357666015625000e+03 1.729212036132812500e+02 5.927271270751953125e+01 3.213071441650390625e+01
7.189749023437500000e+03 2.028515869140625000e+03 1.673664550781250000e+02 6.079451370239257812e+01 3.548419952392578125e+01
7.190999023437500000e+03 1.973515014648437500e+03 1.633111114501953125e+02 5.718701553344726562e+01 2.852288627624511719e+01
7.192249023437500000e+03 2.012342651367187500e+03 1.632669677734375000e+02 5.934819793701171875e+01 3.121549987792968750e+01
7.193499023437500000e+03 2.026018310546875000e+03 1.742514343261718750e+02 5.159288024902343750e+01 2.562302207946777344e+01
7.194749023437500000e+03 2.043830566406250000e+03 1.616000061035156250e+02 5.918932723999023438e+01 2.808790779113769531e+01
7.195999023437500000e+03 2.032040405273437500e+03 1.823259429931640625e+02 5.848165130615234375e+01 3.367317199707031250e+01
7.197249023437500000e+03 2.012886840820312500e+03 1.733707275390625000e+02 5.964593505859375000e+01 2.538850784301757812e+01
7.198499023437500000e+03 2.028433349609375000e+03 1.787033996582031250e+02 6.570003509521484375e+01 3.794325637817382812e+01
7.199749023437500000e+03 2.068715576171875000e+03 1.583778228759765625e+02 5.800784683227539062e+01 2.994034957885742188e+01
7.200999023437500000e+03 2.034278442382812500e+03 1.662295379638671875e+02 5.677025604248046875e+01 3.381438064575195312e+01
7.202249023437500000e+03 2.050892822265625000e+03 1.526851806640625000e+02 6.553942108154296875e+01 3.670582580566406250e+01
7.203499023437500000e+03 2.111053955078125000e+03 1.723883514404296875e+02 6.263901901245117188e+01 3.085972404479980469e+01
7.204749023437500000e+03 2.052494384765625000e+03 1.618753814697265625e+02 6.884668731689453125e+01 3.204159545898437500e+01
7.205999023437500000e+03 2.078056640625000000e+03 1.686262664794921875e+02 6.318644332885742188e+01 3.329555511474609375e+01
7.207249023437500000e+03 2.087126220703125000e+03 1.725830841064453125e+02 6.626692962646484375e+01 3.153533744812011719e+01
7.208499023437500000e+03 2.059282470703125000e+03 1.641764831542968750e+02 6.886503601074218750e+01 2.939024925231933594e+01
7.209749023437500000e+03 2.060492919921875000e+03 1.675627746582031250e+02 6.247887039184570312e+01 2.578913688659667969e+01
7.210999023437500000e+03 2.096543212890625000e+03 1.701599273681640625e+02 6.353228378295898438e+01 2.991863632202148438e+01
7.212249023437500000e+03 2.162191650390625000e+03 1.748878936767578125e+02 6.504784393310546875e+01 3.532541275024414062e+01
7.213499023437500000e+03 2.107072509765625000e+03 1.708402709960937500e+02 7.277819061279296875e+01 3.329104995727539062e+01
7.214749023437500000e+03 2.078783935546875000e+03 1.750064697265625000e+02 6.148778152465820312e+01 3.561111831665039062e+01
7.215999023437500000e+03 2.062298828125000000e+03 1.752343292236328125e+02 5.802753448486328125e+01 2.396882629394531250e+01
7.217249023437500000e+03 2.083666748046875000e+03 1.633670501708984375e+02 6.006345748901367188e+01 3.524465560913085938e+01
7.218499023437500000e+03 2.081372558593750000e+03 1.657439575195312500e+02 6.508263397216796875e+01 3.110116004943847656e+01
7.219749023437500000e+03 2.109895507812500000e+03 1.606731567382812500e+02 6.297121810913085938e+01 2.540432167053222656e+01
7.220999023437500000e+03 2.070406738281250000e+03 1.656787567138671875e+02 6.233267593383789062e+01 2.360550117492675781e+01
7.222249023437500000e+03 2.069371093750000000e+03 1.740789642333984375e+02 5.789430618286132812e+01 3.363455581665039062e+01
7.223499023437500000e+03 2.113096679687500000e+03 1.707750091552734375e+02 5.795422363281250000e+01 3.847901916503906250e+01
7.224749023437500000e+03 2.078842285156250000e+03 1.738328094482421875e+02 6.073217391967773438e+01 3.014879226684570312e+01
7.225999023437500000e+03 2.054652099609375000e+03 1.723729400634765625e+02 5.869702148437500000e+01 3.228615951538085938e+01
7.227249023437500000e+03 2.049396972656250000e+03 1.704960784912109375e+02 6.409101867675781250e+01 3.683376312255859375e+01
7.228499023437500000e+03 2.041699584960937500e+03 1.749672851562500000e+02 6.239231109619140625e+01 3.921138763427734375e+01
7.229749023437500000e+03 2.053237548828125000e+03 1.655774841308593750e+02 6.653833007812500000e+01 2.682380676269531250e+01
7.230999023437500000e+03 2.037563110351562500e+03 1.746708831787109375e+02 6.626749420166015625e+01 2.880963325500488281e+01
7.232249023437500000e+03 2.014632080078125000e+03 1.646728973388671875e+02 6.395862197875976562e+01 3.441099166870117188e+01
7.233499023437500000e+03 1.980335815429687500e+03 1.754556732177734375e+02 6.549504089355468750e+01 3.042395210266113281e+01
7.234749023437500000e+03 2.030183715820312500e+03 1.575473175048828125e+02 5.565003204345703125e+01 2.457271766662597656e+01
7.235999023437500000e+03 2.034643554687500000e+03 1.599164581298828125e+02 5.689468383789062500e+01 3.002593994140625000e+01
7.237249023437500000e+03 2.046519042968750000e+03 1.612357177734375000e+02 5.329323196411132812e+01 2.517358207702636719e+01
7.238499023437500000e+03 1.994711303710937500e+03 1.654552764892578125e+02 6.760783386230468750e+01 3.810913085937500000e+01
7.239749023437500000e+03 2.010663940429687500e+03 1.695409698486328125e+02 7.098631286621093750e+01 3.402102279663085938e+01
7.240999023437500000e+03 2.036744506835937500e+03 1.797180328369140625e+02 6.881943511962890625e+01 2.993928146362304688e+01
7.242249023437500000e+03 2.030154785156250000e+03 1.619665985107421875e+02 6.256681442260742188e+01 2.635300827026367188e+01
7.243499023437500000e+03 2.024575317382812500e+03 1.661762084960937500e+02 7.104251861572265625e+01 5.382408523559570312e+01
7.244749023437500000e+03 2.075416259765625000e+03 1.711500854492187500e+02 7.665509033203125000e+01 2.541364860534667969e+01
7.245999023437500000e+03 2.024531250000000000e+03 1.778033905029296875e+02 7.018869781494140625e+01 2.823638343811035156e+01
7.247249023437500000e+03 2.059533203125000000e+03 1.665638732910156250e+02 6.449571228027343750e+01 3.018656730651855469e+01
7.248499023437500000e+03 2.038515258789062500e+03 1.638668670654296875e+02 6.336940765380859375e+01 3.246834945678710938e+01
7.249749023437500000e+03 2.032530761718750000e+03 1.816085510253906250e+02 6.288318634033203125e+01 2.683448791503906250e+01
7.250999023437500000e+03 2.030984985351562500e+03 1.808165893554687500e+02 5.828715133666992188e+01 3.295473480224609375e+01
7.252249023437500000e+03 2.018558471679687500e+03 1.690942382812500000e+02 6.331050109863281250e+01 2.982565689086914062e+01
7.253499023437500000e+03 2.043791381835937500e+03 1.660563049316406250e+02 6.643176269531250000e+01 4.082266616821289062e+01
7.254749023437500000e+03 2.083835693359375000e+03 1.647280883789062500e+02 6.129744720458984375e+01 3.552851486206054688e+01
7.255999023437500000e+03 2.074603271484375000e+03 1.734072570800781250e+02 5.929623794555664062e+01 3.571460723876953125e+01
7.257249023437500000e+03 2.080349365234375000e+03 1.614175415039062500e+02 5.633781814575195312e+01 3.525169372558593750e+01
7.258499023437500000e+03 2.076421386718750000e+03 1.876345062255859375e+02 7.047600555419921875e+01 3.085748291015625000e+01
7.259749023437500000e+03 2.084381591796875000e+03 1.663386993408203125e+02 7.280417633056640625e+01 2.600041389465332031e+01
7.260999023437500000e+03 2.061048583984375000e+03 1.737212524414062500e+02 6.334458541870117188e+01 3.928654861450195312e+01
7.262249023437500000e+03 2.102749511718750000e+03 1.734387054443359375e+02 6.171746063232421875e+01 3.067241859436035156e+01
7.263499023437500000e+03 2.089977050781250000e+03 1.632034149169921875e+02 6.248552703857421875e+01 4.081970214843750000e+01
7.264749023437500000e+03 2.099160400390625000e+03 1.633983001708984375e+02 6.039126205444335938e+01 2.479892921447753906e+01
7.265999023437500000e+03 2.078816162109375000e+03 1.619792327880859375e+02 6.426018524169921875e+01 3.688829421997070312e+01
7.267249023437500000e+03 2.112849121093750000e+03 1.701517333984375000e+02 6.784580993652343750e+01 2.898071098327636719e+01
7.268499023437500000e+03 2.114922607421875000e+03 1.705994720458984375e+02 6.609515380859375000e+01 2.438507843017578125e+01
7.269749023437500000e+03 2.106046630859375000e+03 1.645439453125000000e+02 6.542428588867187500e+01 3.405959701538085938e+01
7.270999023437500000e+03 2.091762939453125000e+03 1.730243072509765625e+02 6.334740829467773438e+01 2.585402107238769531e+01
7.272249023437500000e+03 2.123290771484375000e+03 1.679136047363281250e+02 5.972482299804687500e+01 3.140292167663574219e+01
7.273499023437500000e+03 2.096789794921875000e+03 1.619037933349609375e+02 5.753408813476562500e+01 3.733606338500976562e+01
7.274749023437500000e+03 2.161723632812500000e+03 1.640757293701171875e+02 6.044922256469726562e+01 4.004039001464843750e+01
7.275999023437500000e+03 2.123567382812500000e+03 1.982256164550781250e+02 7.680033111572265625e+01 3.977117156982421875e+01
7.277249023437500000e+03 2.070991943359375000e+03 1.758618774414062500e+02 5.457195281982421875e+01 5.506197357177734375e+01
7.278499023437500000e+03 2.181886474609375000e+03 1.653283691406250000e+02 5.732413482666015625e+01 2.451541519165039062e+01
7.279749023437500000e+03 2.150161376953125000e+03 1.649103088378906250e+02 5.512644195556640625e+01 3.691378784179687500e+01
7.280999023437500000e+03 2.131593750000000000e+03 1.735442962646484375e+02 6.160177993774414062e+01 3.310524749755859375e+01
7.282249023437500000e+03 2.131666259765625000e+03 1.796941375732421875e+02 6.211674118041992188e+01 2.071076774597167969e+01
7.283499023437500000e+03 2.148228271484375000e+03 1.791823577880859375e+02 6.862400054931640625e+01 3.452341842651367188e+01
7.284749023437500000e+03 2.140183593750000000e+03 1.767211151123046875e+02 7.169029235839843750e+01 3.250281143188476562e+01
7.285999023437500000e+03 2.111249755859375000e+03 1.918005981445312500e+02 6.888199615478515625e+01 3.958656311035156250e+01
7.287249023437500000e+03 2.119173339843750000e+03 1.699312438964843750e+02 6.893891143798828125e+01 2.755803298950195312e+01
7.288499023437500000e+03 2.116699462890625000e+03 1.724375152587890625e+02 6.822654724121093750e+01 2.591821098327636719e+01
7.289749023437500000e+03 2.172957519531250000e+03 1.636517944335937500e+02 6.385907363891601562e+01 2.684838867187500000e+01
7.290999023437500000e+03 2.116855468750000000e+03 1.751258392333984375e+02 7.075507354736328125e+01 2.899057006835937500e+01
7.292249023437500000e+03 2.138209716796875000e+03 1.840086822509765625e+02 7.061254119873046875e+01 3.177521324157714844e+01
7.293499023437500000e+03 2.109736328125000000e+03 1.734974060058593750e+02 6.512292480468750000e+01 3.322374343872070312e+01
7.294749023437500000e+03 2.127915283203125000e+03 1.728281250000000000e+02 6.480632019042968750e+01 2.695638465881347656e+01
7.295999023437500000e+03 2.074655273437500000e+03 1.835223693847656250e+02 7.101892089843750000e+01 3.769707870483398438e+01
7.297249023437500000e+03 2.150139404296875000e+03 1.839333190917968750e+02 6.086494827270507812e+01 2.718624114990234375e+01
7.298499023437500000e+03 2.139872070312500000e+03 1.842156066894531250e+02 5.708474731445312500e+01 3.677270126342773438e+01
7.299749023437500000e+03 2.199150878906250000e+03 1.839081573486328125e+02 6.180970001220703125e+01 3.441211700439453125e+01
7.300999023437500000e+03 2.133951416015625000e+03 1.773470916748046875e+02 6.532326507568359375e+01 3.358327102661132812e+01
7.302249023437500000e+03 2.112699462890625000e+03 1.775168762207031250e+02 6.050494766235351562e+01 2.537373352050781250e+01
7.303499023437500000e+03 2.154575439453125000e+03 1.770421600341796875e+02 6.966033172607421875e+01 2.284677124023437500e+01
7.304749023437500000e+03 2.102059326171875000e+03 1.863193969726562500e+02 6.446900177001953125e+01 2.629105949401855469e+01
7.305999023437500000e+03 2.165199218750000000e+03 1.892656707763671875e+02 6.803204345703125000e+01 3.074060058593750000e+01
7.307249023437500000e+03 2.148539062500000000e+03 1.750071868896484375e+02 7.076457977294921875e+01 3.367342376708984375e+01
7.308499023437500000e+03 2.175395263671875000e+03 1.805873107910156250e+02 6.274602127075195312e+01 3.333329391479492188e+01
7.309749023437500000e+03 2.176684814453125000e+03 1.821272430419921875e+02 6.319263839721679688e+01 3.580822372436523438e+01
7.310999023437500000e+03 2.185904052734375000e+03 1.679074707031250000e+02 7.187129211425781250e+01 2.961821556091308594e+01
7.312249023437500000e+03 2.106821289062500000e+03 1.639465026855468750e+02 6.223125839233398438e+01 3.343145751953125000e+01
7.313499023437500000e+03 2.121194580078125000e+03 1.768869934082031250e+02 6.421579742431640625e+01 2.915193748474121094e+01
7.314749023437500000e+03 2.155731201171875000e+03 1.843053436279296875e+02 6.339605712890625000e+01 3.216061782836914062e+01
7.315999023437500000e+03 2.136507080078125000e+03 1.856908721923828125e+02 8.029875946044921875e+01 3.267599868774414062e+01
7.317249023437500000e+03 2.117846923828125000e+03 1.765321807861328125e+02 8.235572814941406250e+01 5.073108673095703125e+01
7.318499023437500000e+03 2.124281250000000000e+03 1.751127166748046875e+02 6.040755081176757812e+01 3.494154739379882812e+01
7.319749023437500000e+03 2.177585205078125000e+03 1.820601196289062500e+02 6.567829132080078125e+01 3.813202667236328125e+01
7.320999023437500000e+03 2.098063476562500000e+03 1.697332916259765625e+02 6.314075851440429688e+01 3.963436126708984375e+01
7.322249023437500000e+03 2.115944580078125000e+03 1.824769592285156250e+02 6.418091583251953125e+01 4.081584930419921875e+01
7.323499023437500000e+03 2.135877197265625000e+03 1.876400909423828125e+02 6.594436645507812500e+01 3.432580947875976562e+01
7.324749023437500000e+03 2.157048583984375000e+03 1.656511077880859375e+02 6.496369934082031250e+01 3.532922744750976562e+01
7.325999023437500000e+03 2.087861816406250000e+03 1.734308319091796875e+02 6.663952636718750000e+01 2.779925155639648438e+01
7.327249023437500000e+03 2.098206542968750000e+03 1.692176666259765625e+02 6.319287872314453125e+01 3.423100662231445312e+01
7.328499023437500000e+03 2.118307373046875000e+03 1.728089599609375000e+02 7.188780975341796875e+01 3.108478546142578125e+01
7.329749023437500000e+03 2.044868652343750000e+03 1.817158660888671875e+02 7.483631896972656250e+01 3.659430313110351562e+01
7.330999023437500000e+03 2.089297607421875000e+03 1.780940399169921875e+02 6.765972900390625000e+01 1.991814994812011719e+01
7.332249023437500000e+03 2.069780517578125000e+03 1.737111663818359375e+02 6.491985321044921875e+01 3.296782684326171875e+01
7.333499023437500000e+03 2.081137207031250000e+03 1.663015441894531250e+02 6.708446502685546875e+01 2.965552520751953125e+01
7.334749023437500000e+03 2.058699462890625000e+03 1.679546356201171875e+02 6.951645660400390625e+01 2.596634101867675781e+01
7.335999023437500000e+03 2.076185058593750000e+03 1.607316894531250000e+02 6.757580566406250000e+01 3.851955795288085938e+01
7.337249023437500000e+03 2.131356933593750000e+03 1.709101409912109375e+02 5.596326828002929688e+01 3.646371841430664062e+01
7.338499023437500000e+03 2.122492919921875000e+03 1.652393951416015625e+02 5.700245285034179688e+01 2.824261283874511719e+01
7.339749023437500000e+03 2.170805664062500000e+03 1.706735839843750000e+02 8.037269592285156250e+01 2.906595802307128906e+01
7.340999023437500000e+03 2.080499267578125000e+03 1.885158081054687500e+02 8.845127868652343750e+01 2.114352798461914062e+01
7.342249023437500000e+03 2.121093994140625000e+03 1.832693939208984375e+02 7.462940216064453125e+01 3.143475151062011719e+01
7.343499023437500000e+03 2.121637939453125000e+03 1.770408477783203125e+02 7.040950012207031250e+01 3.811361312866210938e+01
7.344749023437500000e+03 2.159470458984375000e+03 1.660218505859375000e+02 6.655760192871093750e+01 3.185934257507324219e+01
7.345999023437500000e+03 2.161825439453125000e+03 1.776483154296875000e+02 6.296247863769531250e+01 3.036522483825683594e+01
7.347249023437500000e+03 2.127612792968750000e+03 1.838757171630859375e+02 6.633516693115234375e+01 3.179256439208984375e+01
7.348499023437500000e+03 2.128133056640625000e+03 1.786608581542968750e+02 6.852316284179687500e+01 2.600376319885253906e+01
7.349749023437500000e+03 2.157898681640625000e+03 1.760643920898437500e+02 6.836289215087890625e+01 2.760956001281738281e+01
7.350999023437500000e+03 2.155790283203125000e+03 1.840554199218750000e+02 7.148765563964843750e+01 3.447898864746093750e+01
7.352249023437500000e+03 2.188373535156250000e+03 1.733028717041015625e+02 6.974309539794921875e+01 3.637439727783203125e+01
7.353499023437500000e+03 2.172732421875000000e+03 1.771778106689453125e+02 6.643091583251953125e+01 3.227346801757812500e+01
7.354749023437500000e+03 2.185321533203125000e+03 1.793125305175781250e+02 6.612506866455078125e+01 2.745388221740722656e+01
7.355999023437500000e+03 2.203980224609375000e+03 1.704787292480468750e+02 5.894535446166992188e+01 3.162834548950195312e+01
7.357249023437500000e+03 2.190246337890625000e+03 1.704697265625000000e+02 7.079853057861328125e+01 4.272842407226562500e+01
7.358499023437500000e+03 2.183882812500000000e+03 1.937503967285156250e+02 8.239894104003906250e+01 2.833358573913574219e+01
7.359749023437500000e+03 2.197879882812500000e+03 1.786988830566406250e+02 7.489818572998046875e+01 2.865014457702636719e+01
7.360999023437500000e+03 2.196929443359375000e+03 1.854280548095703125e+02 6.732321929931640625e+01 3.251401138305664062e+01
7.362249023437500000e+03 2.174177978515625000e+03 1.758266754150390625e+02 6.371934127807617188e+01 3.715055084228515625e+01
7.363499023437500000e+03 2.150941162109375000e+03 1.769783630371093750e+02 6.659577178955078125e+01 3.064408302307128906e+01
7.364749023437500000e+03 2.209679443359375000e+03 1.814640960693359375e+02 6.088906478881835938e+01 3.328245544433593750e+01
7.365999023437500000e+03 2.193519775390625000e+03 1.694735412597656250e+02 6.016406250000000000e+01 3.163040733337402344e+01
7.367249023437500000e+03 2.200382568359375000e+03 1.849082794189453125e+02 5.276054382324218750e+01 3.624623107910156250e+01
7.368499023437500000e+03 2.204119140625000000e+03 1.780195312500000000e+02 7.750511169433593750e+01 3.994950485229492188e+01
7.369749023437500000e+03 2.138281494140625000e+03 2.039515533447265625e+02 7.262846374511718750e+01 3.245160675048828125e+01
7.370999023437500000e+03 2.177709228515625000e+03 1.726839599609375000e+02 5.835480117797851562e+01 2.519019508361816406e+01
7.372249023437500000e+03 2.215269775390625000e+03 1.745099182128906250e+02 6.405233764648437500e+01 2.560360145568847656e+01
7.373499023437500000e+03 2.224114257812500000e+03 1.813495178222656250e+02 6.449828338623046875e+01 3.355424880981445312e+01
7.374749023437500000e+03 2.203900390625000000e+03 1.800154876708984375e+02 6.267553329467773438e+01 3.228357696533203125e+01
7.375999023437500000e+03 2.235906982421875000e+03 1.748455657958984375e+02 6.411360931396484375e+01 2.879350852966308594e+01
7.377249023437500000e+03 2.182175537109375000e+03 1.901806793212890625e+02 6.661062622070312500e+01 3.275365447998046875e+01
7.378499023437500000e+03 2.206245605468750000e+03 1.769541778564453125e+02 6.901644897460937500e+01 3.071101760864257812e+01
7.379749023437500000e+03 2.271114257812500000e+03 1.755912933349609375e+02 6.531350708007812500e+01 3.267302322387695312e+01
7.380999023437500000e+03 2.207452636718750000e+03 1.851490478515625000e+02 6.686515808105468750e+01 3.596475219726562500e+01
7.382249023437500000e+03 2.232517578125000000e+03 1.884384002685546875e+02 7.424865722656250000e+01 3.459553527832031250e+01
7.383499023437500000e+03 2.234951904296875000e+03 1.792149505615234375e+02 6.918109130859375000e+01 3.440357589721679688e+01
7.384749023437500000e+03 2.256985351562500000e+03 1.830785064697265625e+02 6.550193786621093750e+01 3.110937118530273438e+01
7.385999023437500000e+03 2.219760253906250000e+03 1.767833099365234375e+02 6.768295288085937500e+01 3.570336532592773438e+01
7.387249023437500000e+03 2.253993408203125000e+03 1.834793548583984375e+02 6.666958618164062500e+01 2.961129379272460938e+01
7.388499023437500000e+03 2.219825927734375000e+03 1.734908752441406250e+02 6.738626098632812500e+01 3.462203598022460938e+01
7.389749023437500000e+03 2.221696289062500000e+03 1.744004058837890625e+02 6.712734985351562500e+01 3.845162200927734375e+01
7.390999023437500000e+03 2.200245849609375000e+03 1.742002410888671875e+02 7.145755004882812500e+01 2.865116882324218750e+01
7.392249023437500000e+03 2.216182617187500000e+03 1.817181701660156250e+02 7.423671722412109375e+01 3.377614593505859375e+01
7.393499023437500000e+03 2.223741699218750000e+03 1.838990020751953125e+02 6.684803009033203125e+01 2.545099830627441406e+01
7.394749023437500000e+03 2.187889648437500000e+03 1.810380249023437500e+02 6.560408782958984375e+01 4.415920639038085938e+01
7.395999023437500000e+03 2.196719482421875000e+03 1.762361145019531250e+02 6.882862091064453125e+01 3.642250061035156250e+01
7.397249023437500000e+03 2.155428466796875000e+03 1.728361663818359375e+02 6.702643585205078125e+01 3.655151367187500000e+01
7.398499023437500000e+03 2.174505371093750000e+03 1.710630645751953125e+02 5.855556106567382812e+01 3.097913742065429688e+01
7.399749023437500000e+03 2.215337890625000000e+03 1.661721496582031250e+02 6.067311096191406250e+01 3.820858383178710938e+01
7.400999023437500000e+03 2.156676513671875000e+03 1.811517028808593750e+02 6.489044952392578125e+01 4.065977096557617188e+01
7.402249023437500000e+03 2.165837646484375000e+03 1.814334869384765625e+02 6.752329254150390625e+01 3.530033493041992188e+01
7.403499023437500000e+03 2.175623535156250000e+03 1.810089721679687500e+02 5.817694091796875000e+01 3.215203475952148438e+01
7.404749023437500000e+03 2.177626708984375000e+03 1.614322662353515625e+02 5.857711791992187500e+01 3.330296707153320312e+01
7.405999023437500000e+03 2.142758300781250000e+03 1.835532226562500000e+02 6.333709716796875000e+01 3.578169631958007812e+01
7.407249023437500000e+03 2.191876708984375000e+03 1.855055999755859375e+02 6.333197784423828125e+01 4.419238281250000000e+01
7.408499023437500000e+03 2.189285888671875000e+03 1.820927429199218750e+02 6.199633026123046875e+01 3.591021347045898438e+01
7.409749023437500000e+03 2.208706787109375000e+03 1.795781097412109375e+02 6.380955505371093750e+01 3.753609466552734375e+01
7.410999023437500000e+03 2.224169921875000000e+03 1.751592254638671875e+02 7.350640869140625000e+01 2.909207344055175781e+01
7.412249023437500000e+03 2.215192871093750000e+03 1.745249481201171875e+02 6.579079437255859375e+01 3.514000701904296875e+01
7.413499023437500000e+03 2.262662597656250000e+03 1.827143249511718750e+02 6.362460708618164062e+01 3.453128433227539062e+01
7.414749023437500000e+03 2.257193603515625000e+03 1.838097991943359375e+02 7.334575653076171875e+01 3.209791946411132812e+01
7.415999023437500000e+03 2.255044433593750000e+03 1.879358673095703125e+02 7.136882781982421875e+01 3.680028152465820312e+01
7.417249023437500000e+03 2.267280029296875000e+03 1.843299255371093750e+02 6.800727081298828125e+01 3.552542114257812500e+01
7.418499023437500000e+03 2.275682128906250000e+03 1.838848266601562500e+02 6.829207611083984375e+01 4.155018234252929688e+01
7.419749023437500000e+03 2.281456787109375000e+03 1.829155731201171875e+02 7.127634429931640625e+01 3.008885955810546875e+01
7.420999023437500000e+03 2.291308593750000000e+03 1.765677032470703125e+02 6.954775238037109375e+01 3.292866134643554688e+01
7.422249023437500000e+03 2.291619628906250000e+03 1.846260223388671875e+02 7.346102142333984375e+01 3.321799087524414062e+01
7.423499023437500000e+03 2.274000488281250000e+03 1.781237945556640625e+02 7.299241638183593750e+01 3.327410507202148438e+01
7.424749023437500000e+03 2.267462646484375000e+03 1.804654998779296875e+02 6.662062835693359375e+01 3.258385848999023438e+01
7.425999023437500000e+03 2.234968261718750000e+03 1.953102264404296875e+02 6.275349044799804688e+01 3.240743637084960938e+01
7.427249023437500000e+03 2.233596679687500000e+03 1.804977416992187500e+02 5.960224151611328125e+01 3.557549667358398438e+01
7.428499023437500000e+03 2.242048828125000000e+03 1.819309387207031250e+02 6.477268981933593750e+01 3.561528778076171875e+01
7.429749023437500000e+03 2.207303466796875000e+03 1.823222808837890625e+02 6.407042694091796875e+01 4.224128341674804688e+01
7.430999023437500000e+03 2.241708740234375000e+03 1.828518371582031250e+02 6.462271881103515625e+01 3.080951499938964844e+01
7.432249023437500000e+03 2.176362304687500000e+03 1.886013793945312500e+02 6.481450653076171875e+01 3.228626632690429688e+01
7.433499023437500000e+03 2.222378173828125000e+03 1.731298217773437500e+02 6.565155029296875000e+01 3.455789947509765625e+01
7.434749023437500000e+03 2.165778320312500000e+03 1.662942047119140625e+02 5.668469238281250000e+01 2.818809890747070312e+01
7.435999023437500000e+03 2.220177490234375000e+03 1.716042785644531250e+02 5.856249618530273438e+01 2.916069221496582031e+01
7.437249023437500000e+03 2.237306884765625000e+03 1.979669952392578125e+02 6.186928176879882812e+01 3.305778884887695312e+01
7.438499023437500000e+03 2.237415527343750000e+03 1.935190277099609375e+02 7.380613708496093750e+01 3.256873321533203125e+01
7.439749023437500000e+03 2.224642089843750000e+03 1.791653594970703125e+02 6.759897613525390625e+01 2.379815101623535156e+01
7.440999023437500000e+03 2.245958740234375000e+03 1.858218841552734375e+02 6.954150390625000000e+01 2.826263618469238281e+01
7.442249023437500000e+03 2.289854736328125000e+03 1.778574066162109375e+02 7.130081176757812500e+01 3.475360870361328125e+01
7.443499023437500000e+03 2.280280517578125000e+03 1.807803039550781250e+02 6.764673614501953125e+01 3.828858947753906250e+01
7.444749023437500000e+03 2.229331054687500000e+03 1.824409790039062500e+02 6.751470947265625000e+01 3.792234420776367188e+01
7.445999023437500000e+03 2.269074462890625000e+03 1.889340057373046875e+02 7.013780212402343750e+01 3.257081985473632812e+01
7.447249023437500000e+03 2.282174072265625000e+03 1.924103851318359375e+02 6.922055816650390625e+01 3.353432846069335938e+01
7.448499023437500000e+03 2.248800048828125000e+03 1.857203674316406250e+02 6.179589080810546875e+01 3.313137817382812500e+01
7.449749023437500000e+03 2.256941650390625000e+03 1.857552032470703125e+02 7.009472656250000000e+01 2.979230499267578125e+01
7.450999023437500000e+03 2.263071044921875000e+03 1.766311492919921875e+02 7.079821777343750000e+01 3.134186744689941406e+01
7.452249023437500000e+03 2.247732666015625000e+03 1.836062927246093750e+02 6.685412597656250000e+01 3.370013427734375000e+01
7.453499023437500000e+03 2.265025146484375000e+03 1.778559417724609375e+02 6.583495330810546875e+01 4.048651123046875000e+01
7.454749023437500000e+03 2.283587890625000000e+03 1.805407409667968750e+02 6.770788574218750000e+01 3.656703948974609375e+01
7.455999023437500000e+03 2.245788085937500000e+03 1.917097320556640625e+02 6.826158905029296875e+01 3.757239913940429688e+01
7.457249023437500000e+03 2.233268798828125000e+03 2.004608001708984375e+02 6.329054641723632812e+01 3.366560745239257812e+01
7.458499023437500000e+03 2.185931640625000000e+03 1.820416870117187500e+02 6.034402847290039062e+01 2.745002174377441406e+01
7.459749023437500000e+03 2.210804199218750000e+03 1.678589782714843750e+02 5.782154464721679688e+01 3.148588180541992188e+01
7.460999023437500000e+03 2.211418701171875000e+03 1.684989471435546875e+02 6.131776428222656250e+01 3.838471221923828125e+01
7.462249023437500000e+03 2.209007080078125000e+03 1.938709411621093750e+02 6.299089813232421875e+01 3.636006546020507812e+01
7.463499023437500000e+03 2.253819335937500000e+03 1.838074188232421875e+02 6.218327713012695312e+01 3.352192306518554688e+01
7.464749023437500000e+03 2.262974609375000000e+03 1.849834442138671875e+02 6.226502227783203125e+01 3.391584777832031250e+01
7.465999023437500000e+03 2.203790527343750000e+03 1.830106506347656250e+02 6.658383941650390625e+01 3.751985549926757812e+01
